timestamp;fulltext_org;familyId;newspaper_page;rubrik
29/06/1920;"H.P. Hanssen skal ikke byde Kongen Velkommen ved grænsen. Bladet »Danskeren « er bleven anmodet om at optage følgende: »Vi erfarer fra paalidelig Kilde, at H. P. Hanssen som Minister havde planlagt Kongens Modtagelse ved Grænsen saaledes, at en Mand af Landbefolkningen skulde byde Kongen Velkommen, og at Kongen havde billiget dette. Det er derfor rimeligt, at man retter sig efter denne af Kongen god kendte Plan. Man vil aikkert fra alle Sider v«re enig om, at <>aard ejer Rejshauge, Oksbøl, er sa-rlig egnet til at repræsentere Landbefolkningen ved denne Lejlighed. Baade som Formand for Landboforeningen og som Landraad i Kommissionstiden har ban en særlig Adkomst til at byde Kongen Velkommen, naar Ils. Majestæt rider ind i Haderslev Amt og dermed i den genvundne Del af Son derjylland«. »Danskeren« bemærker hertil : »Som for faa Dage siden meddelt havde Haderslev Kredsudvalg først vedtaget, at H. P. Haussen skulde byde Kongen Velkommen, og Hanssen havde ogsaa taget imod Indbydelsen. Herimod blev der nedlagt en skarp Protest af Flensborggruppens Organisation for Haderslev Østeramt, der altsaa nu har frugtet. Meningen med ovenstaaende er jo, at Hr. Haussen h«r maattet tage Afstand fra Planen«. Saavidt Indsenderen i Haderslevbladet eg dettes Bemærkninger. Der er betegnende for H. P. Haussens Respekt for trufne Aftaler, at han ikke tager i Betænkning at frafalde sin egen med Kongen aftalte Ordning for »at komme til« selv, efter at han er afskediget som Minister. Dersom de Sønderjyder, der har opfordret H. P. Hanssen til at modtage Kongen ved Grænsen, havde faaet dette at vid«, havde de næppa givet ham den Opfordring, da de ganske sikkert ikke vil lade sig bruge til at demonstrere imod Kongen. Uden at stille for store Fordringer til Loyalitet og Respekt for egue Aftaler kunde man have ventet, at Hr. H. P. Hanssen havde underrettet sine gode \ enner om datte Forhold. Saa havde han tillige sparet sig selv for dan Situation ""han nu er kommen i. (»Ribe Stifts-Tid. « Red.)";ribestiftstidende;2;H.P. Hanssen skal ikke byde Kongen Velkommen ved grænsen.
30/06/1920;"Fra Uvederhæftighedens Urtegaard. En Buket. Bladet ﬂÿ   H c f i ﬂn dH aÿr .l ""H P  Hansscns radikale Organ i Aabenraa vg en altfor lærenem Efterligner af ﬂÿ   P o l i t i k e n "" - bragte den V'de Juni ct Angreb paa Justitsminister Rytter, fordi Gaardejer Winfelmann i Hnndcvad er bleven udvist af tstc Zone. ﬂÿ   R iT bti sets-Tidendc"" bemærkede den 24bc hertil: ﬂÿ   Tv iled et være mere i Overensstemmclse med fair Journalistik, om H. P. Haussens Blad havde forvisset sig om, at Meddelelsen er rigtig, sor det angriber Justitsminister Rytter, hvem Bladet og Hr. H. P. Hanssen jo ganske vist ikke staar saa »ær som Hr. Zahle."" 3 Anledning af disse nieget korrekte Bemærkninger fik de radikale Aftryk i Bramminge og Ribe ct Anfald as storargelse og bemærkede med en for disse passende Overlegenhed: ﬂÿ   R Si bti fets-Tidende"" kan sikkert spare sin Moraliseren over fvr ﬂÿ   H e j m - dal"". Selvfølgelig gengiver Bladet ikke en saadan Meddelelse og bygger et politist Angreb derpaa, uden at Bladet er forvisset om, at Meddelelsen er paalidelig."" Jo, de« er netop det, ﬂÿ   H e i m dgo ar. l "" Hr. H. P. Haussens Blad har nemlig ikke sitret sig, at Meddelelsen var rigtig, thi paa forespørgsel har Justitsminister Rytter baadc i Rigsdagen og til »orrespondenter oplyst, at den omtalte Udvisning er foretage« as den internationale Kommission og ikke af den danske Regering. ﬂÿ   H e i mh adr ,a sl o""m saa oste, været tendentiøs og »vederheftig ﬂnoÿget, s om selv radikale Blade godt kan være bekendt at tage Afstand fra. » » Ten Artikel, vi den Vide Juni bragte fra Tønder under Overskriften ﬂÿ   G r æ n s e - nyt"", har forarget ﬂÿ   H e i mo gd afo rla ""nlediget det til nogle Bemærkninger, i hvilkc Bladet med sin sædvanlige letfærdige Omgang med Sandheden sigter en bestemt Person for at være korrespondenten, der benævnes som ﬂÿ   eko nngerigft Journalist"" og senere ﬂÿ   d uen nge Journalist"". Vi ved ikke, hvem ﬂÿ   H e i ms idgt ear l t""il, men den sigter i den Betegnelse i hvert Jald fortert. liden at indlade os paa en Polemik om Artiklens Indhold stal vi blot oplyse, at Forfatteren og Korrespondenten saa sandelig hverken er ﬂÿ   eto nngcrigst Journalist eller ﬂÿ   en nng Journalist"" ﬂhaÿn er e nd ilke Journalist og ej heller ung! Men ﬂÿ   H e j ms don ai flo ""r m, odentlig har Kig paa en eller anden Journalist, som den vil jage ct Horn i Siden paa, griber øjeblikkelig Lejligheden til at paadutte Vedkommende vor saa formastelige Artikel. » » Tct samme radikale Aabcnraablad har den 28de Juni fundet Anledning til at fremhæve, at ﬂÿ   R Si bti fets-Tidende"" ikke har kunnet deltage med Statsminister Neergaard i dennes særlige Tak til H. P. Haussen for hans Andel i det af Rigsdagen foretagne svndcrjydske Lovgivningsarbejde. ﬂÿ   H e j mh dar a lf a""aet den mærkelige Opfattelse, at vi derved har rettet ct A ngreb paa Hr. Neergaard ( ! ) Tct er forkert; vi har blot meddelt, at vi ikke i dette Punkt ser paa Hr. H. P. Haussens Jortjcncste som Hr. Neergaard. Tct er det hele. At ﬂÿ   H e j mh adr af al a""et en anden Opfattclsc undrer os ikke ﬂdÿet h ar lige siden Estcraarct 1!>1S kunnet præstere alt til Lejligheden passende t saa Henseende ﬂdeÿsvæ rre ";ribestiftstidende;2;Fra Uvederhæftighedens Urtegaard.
10/07/1920;Aabenraa i et Hav af Danebrog. Aabenraa, Fredag. Ved 7-Tiden i Morges drog Revøillen gennem Byen, og Kl. 8 hejstes Danebrog over Husene og Guirlander slyngede sig hele Gader igennem. Byen var bogstavelig talt et Hav af Dannebrogsflag. Kl. 8 hejste Amtmand Thomsen under stor Højtidelighed det store danske Splitflag over det forhenværende prøjsiske Kredshus, og Kl. 9 hejste Borgmester Fink og Senator Callesen de to Flag over Byens Raedhus. Alle Steder havde der samlet sig store Skarer af Mennesker, der blottede Hovederne og sang med, da Musikken spillede de nationale Melodier og »Den signede Dag« med Linierne: »Saa rejse vi til vort Fædreland ﬂ«.ÿ   Kl. 97» drog en meget stortallig Menneskeskare med Garnisonen i Spidsen ud paa Kirkegaarden, hvor den mest højtidelige og gribende Del af Festen fandt Sted. Kaptajn Larsen tolkede den nulevende Slægte Tak til de gamle Soldater, der faldt for Fædrelandet, og H. P. Hanssen talte smukke Mindeord over de gode danske Mænd og Kvinder, der gik bort i Striden, før Kampens Maal var naaet. Medens Soldaterne præsenterede Gevær, og Musikken spillede »Slumrer sødt i Slesvigs Jord«, lagdes Kranse med danebrogsfarvede Baand paa Gravene. Taarerne stod mange i Øjnene i det højtidelige Øjeblik. Kl. 12 var begge Byens Kirker fyldt til sidete Plads. Provst Nielsen og Pastor Bordam, Ryslinge, prædikede gribende om Dagen og dens Betydning og bad for første Gang Bønnen for Danmark og det danske Kongehus. Gudstjenesterne sluttede med, at de mægtige For samlinger staaende sang »Kongernes Konge« og Hornemanns smukke »Bøn for Danmark«. Imens havde Himlen aabnet sine Sluser, og Regnen skyllede ned lige til Aften. En stor Folkefest i Jelm Skov maatte aflyses. I Stedet samledes med kort Varsel store Menneskemasser i Teatersalen, hvor Redaktør N. Hansen og H. P. Hanssen, der hilstes med minutlange minutlange Ovationer, talte for de Slægter, der gik i Graven .uden at opleve denne store Dag. Hanssen sluttede med en Hvmne til Danmark, der besvaredes med mægtige Hurraraab. Derefter talte Folketingsmand, Dr Moltesen, der mindedes Dagen som den, hvor for første Gang en Afgørelse efter Nationalitetsprincippet fandt Sted. Han udtalte ifølge »Fyns Tidende« en dybtfølt Tak til II. P. Hanssen og udbragte et med stærke Hurraraab besvaret Leve for ham. Derefter talte Pastor Rørdam, Ryslinge, smukt om Dagens Betydning. I Aften finder et stort Fyrværkeri Sted, og for øvrigt bereder man sig til at modtage Kongen i Morgen  ;ribestiftstidende;2;Aabenraa i et Hav af Danebrog.
12/07/1920;"I Aabenraa. Det gamle Sagn. At en dansk konge vilde komme sejlende og sydfra holde Indtog i Bven, gaar i Opfyldelse. Aabenraa, 10. Juli. _ Kongemudtagelsen her formede sig festligt og storstilet. Ta ﬂÿ   D c m e b r o g "" ankom Kl. 6' '2. lagde det til ved Nordre Mole. Tet gamle Tagn, at en dansk Konge vilde komme til Aabenraa sejlende og sydfra holde Indtog i Byen, gik dermed i Opfyldelse. Paa Molen, hvor samtlige Ministre havde taget Opstilling, saas desuden t'hv. Minister H. P. Hanssen, Ttiftamtmand H a a r l e v og de øverste Centralembedsmænd i Sønderjylland samt kommunale Embedsmænd og Aabenraa Byraad.";ribestiftstidende;1;I Aabenraa. Det gamle Sagn. At en dansk konge vilde komme sejlende og sydfra holde Indtog i Bven, gaar i Opfyldelse. 
12/07/1920;Kongen underholder sig med H. P. Hanssen. Der fulgte nu en Times tvangfrit Samvær, under hvilken der blev budt Forfristninger rundt. Kongen under holdt sig længe med sbv. Minister H. P. H a n s s e n og Fru A n d r es e n. Enken etter Svrogforeningens mangeaorige Formand, og Klaus Bernts c n s<u i munter Passiar med en Flok ga e Velcrancr.;ribestiftstidende;2;Kongen underholder sig med H. P. Hanssen. 
12/07/1920;En Ordensbyge. Sønderborg, 11 Juli. Kongen hai i Dag uddelt føl gende Orden- koraboner: Kom mandorkorset af Danebrog af 2. Grad: fhv. M nister H. P. Hanssen, fhv. Landdagsmand, Gaardejer Nis Ni-' n, fhv. Landdagsmand Gaardejer II D. Kloppen. borg-Skrumsagt/ Lensgreve O. D. Schack-Schackenborg, Formand for den nordslesvigske Vælgerforening, Gaardejer P. Orau, Næstformand for samme Forening, Rentier P. Ileimert, Sønderborg, og Gaardejer J N. H. Skrumsager, Køl enhoved, begge Æresmedlemmer for Nordslesvigs Vælgei forening. Ridderkors af Danebrog: Kaptajn C. C. Fischer, fungerende Formand for Sprogforeningen.;ribestiftstidende;2;En Ordensbyge.
13/07/1920;Der var dog endnu en Mislyd, nemlig fra Dybbøl, hvor Flyvemaskinen under H. P. Hanssens Tale skal lave snurret paa en saa demonstrativ Maade, at en sundvcdst Bondemand tort udbrod: ”Den Flyvemaskine er ikke radikal!” Og saa var den det dog alligevel. ;ribestiftstidende;2;Noter fra Kongefærden
14/07/1920;H.P. Hanssen takker. Fra alle Egne as Danmark og sra de nordiste Lande har jeg i disse Dage modtaget saa mange venlige Hilsner og varme Lvkonstninger, at det er mig umuligt at svare hver en telt. >g tillader mig derfor ad den ne Vej at bringe alle dem, der har tænkt paa mig paa Genforen! ngsdagcn. min hjerteligste Tak. Aabemaa, 13. Juli 1920. H. P. Hanssen.;ribestiftstidende;2;H.P. Hanssen takker.
15/07/1920;"De 100,000 ,Chauvinister. ”  S o c i a l - D e m oe kr r a te cn dnn u"" ikke kommen over den Blanding af dyb Ncdtryktbe 1 og afmægtigt Raseri, som Genforeningsfesterne i Sønderjylland bar hensat den i- Ved disse Fester strømmede der ligesom en ny Aand gennem Folket. Forgæves stemmer Bladet imod. Det maa ej ske, der maa ingen national Rejsning kour tale, alt nyt og sundt skal boldes Hede, og med Smæde- cg Skældsord søger Bladet at forpeste den friske Luftning, der blæste ind over Landet fra Dybbøl Banke. Alle, der ikke er enige med Bladet, . kaldes for Chauvinister, som efter ﬂÿ   S o c i a l - D < - m Mc ak a;l eas tt oek n m"" asa sidestil es med Tugth skandidatcr. Enhver, der ikke vil give nationalt blankt op, er Chauvinist, enhver, der vil forsvare sit Land, er en Forbryder og Morder. Dette saa vi forleden, da ﬂÿ   S o c j a l - Demokratcn"" omtalte Oberst Lea'ds Tale til de gamle Veteraner : ﬂÿ   V i lover, at vi, som I, vil sætte Livet ind for at værne det, vi har vundet, om det skulde blive nødvendigt"". Det kaldte Bladet Chauvinisme, det kaldte det at puste til Revancheilden. ﬂÿ   S o - cial-Demokraten"" vil altsaa ikke være med til at forsvare Landet, ikke forsvare 1ste Zone, som vi har vundet. Hvis Tyskerne vil have Sønderjylland igen, skal det have Lov, vi vil ikke kæmpe for Landet, det vilde være Chauvinisme. ﬂÿ   SL io-D cemokraten'' raser over Chauvinisternes Taktløshed, ﬂÿ   m e d e n s de Radikale og Socialdemokraterne ved Tavsbod selv overfor stærk Udæskning sogte at undgaa enhver Demonstration, der kunde skæmme Festen."" Ja ! Det tror vi, at de tav. De havde ikke andet at gøre. De var ganske simpelt lammcJe. Den Aand, der brød frem fra de 100,000 paa Dybbøl, overvældode dem ganske; de Vidste ikke, hvad de skulde gøre af sig selv. Do skulde blot have prøvet at demonstrere deres Radikalisme, deres republikanske og nationale Ideer. De var ganske simpelt bleven trampet ned af ﬂÿ   C h a u v i n i sa tf ec rfe n e "" , 100,000 ﬂÿ   C h a u v i n sia sa t em ar n""g ,e ﬂÿ   C h a u v i nv ai rs td ee rr ""nemlig dea Dag paa Dybbøl Banke. ﬂÿ   PH. .Hanssen hilstes ikke med Bifald,"" skriver Bladet uforstaaende og fornærmet (100,000 Chauvinisters ondskabsfulde og partipolitiske Værk), og det skønt hans Ord ﬂeÿfter   Bladets Udsagn ﬂvÿar d em , der kunde høpes videst om, og skønt hans Tale ﬂefÿter ﬂÿ    P o l i t i Rke -e n "" s ferat, ﬂvaÿr ﬂÿ    D a g een ens ste betydelige Tale""; derimod ﬂÿ   u n dP e. r Graus Tale besørgede Gruppens fordelte Klakører stadig et demonstrativt Bifald"" (selvfølgelig maatte det være arrangeret, andet kan ﬂÿ   S o e i a l - Demokraten"" ikke tænke). Nej ! Der var intet arrangeret, hverken Klakører eller ﬂÿ   i kB ikfa eld"". Det var Folket selv, det var Folkets Kulde der mødte den Mand, der havde svigtet dets Tillid, og det var Folkets Jubel, der slog op imod den Mand, der talte ud af den rette Stemning og fandt de rette Ord. Men det forstaar ﬂÿ   S o c i a l - D c m o k r a - ten"" ikke. For den var Folket paa Dybbøl Banke kun Chauvinister, 100,000 Chauvinister, det samme som saa godt som bede Sønderjyllands Befolkning. Og til Slut haaner ﬂÿ   S o c i a l - D c m o - kraten"" Pip er, Pedersen-Nyskov og Parkow, da d efter Indbydelse til Rigsdrg ns Præsidium mødte til Kongens Taffel. ﬂÿ   MK. .Klausen fandt dog ingen Anledning til at deltage,"" skriver Bladet Han var uhøflig nok til at sige Nej til Kongeas Indbydelse, skønt han kunde møde, og hans Organ blærer sig deraf og synes, at det var Stort. Gaa ned til Sønderjylland, SocialukriiiokraLer, og fortæl der, at I haa- ner dem, der efterkommer en Indbydelse fra Kongen, at I synes, det er stort at være uhoflig mod Landets Konge. Det vilde vist gore Virkning i disse Dage. Prov det. Saa kunde det være, at der endnu blev et Par ﬂÿ   C h a u v i nti li sd te ren er d""e, hvis der overhovedet endnu er flere, der ikke er det.  ";ribestiftstidende;1;De 100,000 ,Chauvinister
21/07/1920;"Sønderjyder og Politik. H. P. Hanssen om Sønderjyderne og de politiske Partier. Under overskriften: ﬂÿ   H vai r Raad til al fore Partikampe?"" ffriver H. P. Hansfens Blad ﬂÿ   H e j m - dal"" : I de sidste Uger har det konservative Folkeparti og Socialdemokraternc aabnct Balakampagnen og afholdt en hel Række Moder i Nordslesvig. I Modsætning dertil har Bensttepar lierne, hvad vi i hos Grad paastønner, endnu ikke begyndt Agitationen hernede. Ter er fra sonderjydsk Side gjort et Par Tillob til Oprettelsen af Venstreforeninger', men de har ikke vundet videre Tilslutning, og Ben stres Hovedbestyrelse har hidtil kivgeligt indtaget en rolig, afventende Holdning. Dette er ikke blot nalionalt set. men ogsaa rent partimæssigt set den forstandigste og bedste Politik i Overgangstiden. Hernede staar Befolkningens skore Flertal nemlig vedvarende paa der Standpunkt, at vi endnu ikke bar Raad til al kaste os ind i dansk Partikamp. Paa mange Egne trænger vi endnu til en bred, samlet Front imod Tyskerne. Splittes vi i en Ræk ke Partier, medens de staar samlede, vil vi mange Steder komme til at trække det korteste Smut. Thi rejser vi forst for Alvor Partilidenskaberne ved de forestaaende, politiske Valg. vil de hurtigt gribe om sig paa mange andre, nationalt set endnu vigtigere valg. ";ribestiftstidende;1;Sønderjyder og Politik. H. P. Hanssen om Sønderjyderne og de politiske Partier. 
21/07/1920;"Hvad J. C. Christensen mener. Han søger ikke H. P. Hanssen. Kobenhavn. For at erfare, hvorledes Partiet Venstre stiller sig overfor Sonderjyvernes politiske Stilling efter Genforeningen og til Partiagitation i Nordflesvig har ﬂÿ   K o b c n h ia v n "" Gaar henvend: sig lit Kirkeminister I. C. C h r i s t e n s c n, der bl. a. udtalte: Indenfor Venstre har den Lpfattelte hele Tiden været fremherskende, at vi forst skulde have Genforeningen fuldbyrdet, for vi tog fat paa noget partimæssigt Arbejde i Soitderjylland, og vi mener ogsaa, at vi ntaa have Landstingsvalgct og Folkeasstemningen overstaaet. inden vi begynder. De andre Partier, synes jeg. har været for hæsblæsende her. og det tror jeg ilke. der er vundet noget ved. Maaffe vil der blive holdt et enkelt offentligt Benstreinode i Sonderjylland, men bortset derfra vil Venstre vente med sit politiske Arbejde i Nordslesvig til Sønderjyderne efter Grundlovsændringen er itrdlraadt i danst Politik. Bladet spurgte derefter Ministeren, hvad han mente om H. P. Haussens Planer ont en sonderjydsk Gruppepolitik med de sonderjydskc Rigsdagsmænd som en særlig Gruppe paa Rigsdagen udenfor de ovrige politiske Partier. Jeg tror. det er forkert, svarede Hr. I. C. Christensen. Det vil ikke være klogt af Nordslesvigerne at staa i en særlig Gruppe udenfor Partierne. Naar det drejer sig om særlige sonderjydskc Sporgsmaal. vil Sonderjyderne have langt storre Fordel af at have Repræsentanter i de forskellige Partier, som de kan forklare paa Partimoderne, hvorledes de ser paa Forholdene. De maa derfor langt hellere end at folge H. P. .Haussens Raad se at faa Folk ind i Venstre og i det konservative Folkeparti og hos de Radikale ﬂhÿvis de  kan faa nogen valgt der! Tet kan vist blive svært nok. tilføjede Ministeren med el Smil. Hvad tror De. der er H. P. Hansfens Hensigt med denne Gruppepolitik, spurgte Bladet. Det ved jeg ikke. svarede .Hr. I. E. Christensen, jeg loger ham ikke. Naar ban soger mig, taler jeg med hain, incn han har ikke sogt mig i dette Tilfælde, jeg synes heller ikke. der er nogen Grund for mig at rende ham paa Dorene. ";ribestiftstidende;1;Hvad J. C. Christensen mener. Han søger ikke H. P. Hanssen. 
21/07/1920;"Amtsskolekonsulent Svendsen som venstrekandidat. Ter verserer i den ne Tid et bestemt Forlydende om, at man fra Venstres Tide skal have paatænkt at opstille Amtsskolekonsulent Svendsen! Tønder, tidligere Redaktør og Borgmester her i Byen. som Kandidat for Lsteramiet ved det kommende Folketingsvalg. Hr. vendsen stal ikke vane uvillig, saafrentt han kan gøre Regning paa. at saavel Aabcnraanuend som Flensborgmoend vil give ham deres Sreiumer. Tette vil. som ﬂÿ   D a n s k set rri -e n "" ver. i Virkeligheden sige. at man fra Vettirres Tide bestræber sig for at opstille en Kandidat, der vil stille sig i et venligt Forhold til H. P. Hanssen øst Ten nordslesvigske Gruppe. Om man fra flensborgvenlig Tide i udstrakt Grad vil være tilbøjelig til paa denne Maade indirekte at stolte Hr. H. P. Hanssen, stal Tiden vise.";ribestiftstidende;2;Amtsskolekonsulent Svendsen som venstrekandidat
22/07/1920;"HP. Hansensk Særpolitik i Sønderjylland. H. P. Hanssens Gruppe 1 den nordslesvigske Vælgerforening bor nu endelig vedtaget at ville gaa til Valg til Efteraaret som et særligt Parti. Det har flere Gange været bebude! fra H. P. Hanssens Side, at Sønder, jyderne maaske vilde holde sig udenfor de danske Partier i den første Tid t for at faa Tid til at orientere sig. Nu er det altsaa blevet til Alvor, Og man forstaar. Det vil nemlig være overmande vanskeligt for H. P. Hanssen at finde Plads i de danske Partier. Hans Hjerte er jo sikkert hos de Radikale, men der «r Jo dea kedelige Ting derved, at bon, hvis læn følger det radikale Parti allerede nu, saa vil ban næppe blive valgt Zahles Politik har jo ikke mange Venner i Sønderjylland. Og selv am H. P. Hanssen ogsaa kunde tænke sig at gaa ind i V e n s tr der Jo aldrig i nationale Spørgsmaal har været fuldt ""saa""renlinet øonf det lflon. sorvative Folkeparti, Dg øom nok kunde tænkes at ville acceptere he«\ vilde Partiet dog sikkert af taktisk? Grunde ikke gerne have ham, D ( H.P. Hanssen er i Knibe, og de for holder han ag foreløbigt udenfor. Vod Valget vil man naturligvis faa Lisur i Sønderjylland baade for Folkepartiet, Venstre og Socialdemokrater. De Radikale kan sikkert spare sig Ulejligheden. Keo dø har jo H. P. Hanssen. Der har vi netop del UtænkeHgø Ved H. P. Hanssens sønderjyske Særpolitik, at den saa udpræget vil blive til Fordel for de Radikale, der bliver fri for et sviende Nederlag dornode. De vil nu faa H. P. Hanssen til at holde det gaaende i nogle Aar, «n Valgperiode maaske, og da er der jo Haab for de Radikale om, at H. P. Hanssen til den Tid vil kunnd faa en Del Sønderjyder draget over i det radikale Parti. Eller ogsaa vil H. P. Hanssen faa Lejlighed fil det, der sikkert er et af hans store Haatø at faa b> Øgei Bro mellem de Radikale og Venstrø. M«-n hvilke Veje Særpolitikkens Repræsentanter end vil gaa, om de efterhaanden vil glide ind i de Radikale « Rækker og fylde lidt i de mange Huller, eller om de vil arbejde paa Sammenslutning mellem de to Venstrepartier, da vil det i hvert Tilfælde været Veje, der ikke fører til nogen god dansk national Politik. Det der fra den Side fremhæv« som Grund til Seperatismen, at Sønderjyderne helst i første Omgang skal stia samme« for at varetage dcrea særlige Interesser, har intet l«a sig. For det første falder det helt til Jorden straks, idet alle Sønderjyder ikke kan samles i een Gruppe; eti Mængde Stemmer vil falde paa de givne Partier; men for det andet er det en Fejltagelse at tro, at de sønderjyske Interesser vil tjenes bedst af en lille Rigsdagsgruppe selvfølgelig vil dette bedst ske ved, at Sønderjyderne har Repræsentanter i de forskellige Partier, der betyder noget. Det er H. P. Hanssen og hans Hruppe, der mere end Vælgerne trænger til Tid til Orientering, og man maa derfor vende sig skarpt imod H. P. Hanssens Forsøg paa at forplumre Valgene i i Sønderjylland.";ribestiftstidende;1;HP. Hansensk Særpolitik i Sønderjylland. 
22/07/1920;"De danske Riasdagstjenestemænd. en Forening af alle de Funktionærer. Bibliotekarer, Stenografer, Fuldmægtige, Kontorchefer, Redaktorer osv., som ved deres Arbejde er knyttet til Rigsdagen ﬂfoÿreta ge r i denne Uge en Udflugt gennem den genforenede Tel af Slesvig. Etter et Besog i Haderslev, Aabenraa, Sonderborg og Tybbol kommer de 56 eltagere i Udflugten Fredag Middag ril Tonder og M o g e l t o nder med Schackenborg. Til Modtagelse af Rigsdagstjenestemændene er der her i Tonder nedsar en Modtagelseskomite. bestaaende af Borgmester Olufsen, Bankdirektør Rossen, Bagermester Thorvald Petersen. Redaktør Becker og Journalist Refslund. I Tirsdags Aftes ankom Tjenestemændene Tjenestemændene til .Haderslev og niodtoges af Byens Borgere, som var Værter. Aftenen tilbragtes paa Højskole hjemmet om Kaffebordene, hvor der veksledes med Taler og Sang. lirsdag Formiddag blev Havnen. Kirke gaardcn og Ostcrgaards Molle in. m. beset, og efter en Frokost gik Turen over Middag i Biler til A a b e n r a a, hvor Gæsterne om Eftermiddagen modtoges af H. P. H a n ss e n og Driftsbestyrer Petersen. Efter at Indkvarteringen var ordnet samledes man paa ﬂÿ   F o l k e h j e m "" , hvor der var Middag, under hvilken der taltes af H. P. Hanssen. Kapt. Fischer, Sekretær Lauesgaard, Erik Skram. Folketingsmand Madsen. Red. N. .Hansen m. si. Onsdag blev Byen beset og efter Frokost gik Turen pr. Damper videre til Sonde rborg.";ribestiftstidende;3;De danske Riasdagstjenestemænd.
